transit_bool,nopets_bool,nosmok_bool,host_about_bool,fewdays_response_time,1day_response_time,1hour_response_time,fewhours_response_time,host_response_rate,host_identity_verified,is_location_exact,Wheelchair_bool,TV_bool,Hair Dryer_bool,24-Hour_Check-in_bool,Doorman_bool,Kitchen_bool,Smoke_Detector_bool,Clothes_Dryer_bool,Pets_live_in_flat_bool,Free_Parking_bool,Heating_bool,Wireless_Internet_bool,AC_bool,security_deposit,cleaning_fee,instant_bookable,super_strict_canc,moderate_cancellation,strict_cancellation,flexible_cancellation,require_guest_profile_picture,require_guest_phone_verification
True,False,True,True,False,False,False,True,0.7000000000000001,True,True,False,True,True,False,False,True,True,True,False,False,True,True,False,0.5263157894736842,0.06666666666666667,False,False,True,False,False,False,False
False,False,True,False,False,True,False,False,0.7000000000000001,False,True,False,True,True,False,False,True,True,True,True,False,True,False,True,0.0,0.0,False,False,True,False,False,False,False
False,False,False,False,True,False,False,False,0.06,False,True,False,False,False,False,False,True,True,True,False,False,True,False,True,0.10526315789473684,0.23333333333333334,False,False,False,False,True,False,False
False,False,False,False,False,True,False,False,0.6900000000000001,False,True,False,True,False,False,False,True,True,False,False,False,True,True,True,0.10526315789473684,0.26666666666666666,False,False,False,False,True,False,False
False,False,False,False,False,True,False,False,0.6900000000000001,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,0.10526315789473684,0.26666666666666666,False,False,False,False,True,False,False
False,False,False,True,False,True,False,False,0.6900000000000001,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,0.0,0.0,False,False,False,False,True,False,False
True,False,True,True,False,False,False,True,0.6900000000000001,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,0.5263157894736842,0.16666666666666669,False,False,True,False,False,False,False
True,True,True,False,False,True,False,False,0.68,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,0.0,0.06666666666666667,False,False,False,True,False,False,False
False,False,False,False,False,False,True,False,0.67,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,0.0,0.0,False,False,False,False,True,False,False
False,False,False,False,False,False,False,True,0.67,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,0.0,0.0,False,False,True,False,False,False,False
True,False,False,False,False,True,False,False,0.67,True,True,False,True,False,False,False,True,False,True,False,True,True,True,False,0.0,0.016666666666666666,False,False,True,False,False,False,False
True,False,False,True,False,True,False,False,0.67,True,True,False,True,False,False,False,True,True,True,False,True,True,True,True,0.0,0.0,False,False,False,False,True,False,False
True,False,False,False,False,False,False,True,0.67,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,False,False,False,False,True,False,False
True,False,True,True,False,True,False,False,0.67,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,0.47368421052631576,0.26666666666666666,False,False,False,True,False,False,False
True,False,True,True,False,True,False,False,0.67,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,0.0,0.03333333333333333,False,False,True,False,False,False,False
True,False,False,True,False,True,False,False,0.67,True,True,False,True,False,False,False,True,True,True,False,True,True,True,False,0.0,0.33333333333333337,False,False,False,True,False,False,False
False,False,True,False,False,False,False,True,0.61,True,True,False,True,False,True,False,True,True,True,False,True,True,True,True,0.0,0.0,False,False,False,False,True,False,False
False,False,True,False,False,False,False,True,0.61,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,0.0,0.0,True,False,True,False,False,False,False
False,False,False,False,False,True,False,False,0.6,True,True,False,False,True,False,False,True,True,True,False,False,True,True,False,0.0,0.0,False,False,False,False,True,False,False
False,False,False,True,False,True,False,False,0.6,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,0.0,0.06666666666666667,False,False,False,False,True,False,False
False,False,False,True,False,True,False,False,0.6,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,0.0,0.23333333333333334,False,False,False,False,True,False,False
True,False,False,True,False,True,False,False,0.6,True,True,False,True,False,False,False,True,True,False,False,False,False,True,True,0.0,0.0,False,False,False,True,False,False,False
True,False,False,False,False,False,False,True,0.6,False,False,True,True,False,False,False,True,True,True,False,False,True,True,False,0.0,0.03333333333333333,False,False,False,False,True,False,False
True,True,True,True,False,True,False,False,0.6,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False
True,False,True,False,False,True,False,False,0.6,False,True,False,False,False,False,False,True,True,False,False,False,True,True,True,0.10526315789473684,0.15000000000000002,False,False,False,True,False,False,False
True,False,False,False,False,True,False,False,0.6,True,True,False,False,True,True,False,True,True,True,False,True,True,True,False,0.0,0.0,False,False,False,False,True,False,False
False,False,False,False,False,True,False,False,0.6,False,True,False,False,False,True,False,True,True,True,False,True,True,True,True,0.0,0.0,False,False,False,True,False,False,False
True,False,True,False,False,True,False,False,0.6,True,False,False,True,False,False,False,True,True,True,False,True,True,True,False,0.10526315789473684,0.13333333333333333,False,False,True,False,False,False,False
False,False,False,False,False,True,False,False,0.6,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,0.21052631578947367,0.33333333333333337,False,False,True,False,False,False,False
False,False,False,True,False,True,False,False,0.5700000000000001,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,0.3157894736842105,0.16666666666666669,False,False,False,True,False,False,False
True,False,True,False,False,True,False,False,0.56,False,True,False,True,False,False,False,True,True,False,True,False,True,True,True,0.0,0.0,False,False,False,False,True,False,False
True,False,False,True,False,True,False,False,0.5,True,False,False,True,False,False,False,True,False,True,False,False,True,True,True,0.0,0.21666666666666667,False,False,False,False,True,False,False
True,False,False,False,False,True,False,False,0.5,True,True,False,True,False,False,True,True,False,True,False,False,True,True,True,0.0,0.16666666666666669,False,False,False,False,True,False,False
False,False,False,False,False,True,False,False,0.5,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,0.0,0.15000000000000002,False,False,False,False,True,False,False
False,False,False,False,False,True,False,False,0.5,False,True,False,True,True,True,False,True,True,True,False,False,True,True,True,0.10526315789473684,0.33333333333333337,False,False,False,False,True,False,False
False,False,False,False,False,True,False,False,0.5,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,0.0,0.23333333333333334,False,False,True,False,False,False,False
False,False,False,False,False,True,False,False,0.5,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,0.0,0.1,False,False,False,False,True,False,False
True,True,True,False,False,True,False,False,0.5,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,0.5263157894736842,0.08333333333333334,False,False,False,False,True,False,False
True,False,True,True,False,True,False,False,0.5,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,0.0,0.33333333333333337,False,False,False,False,True,False,False
False,False,True,True,False,True,False,False,0.5,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,0.0,0.4166666666666667,False,False,True,False,False,False,False
True,True,True,True,False,True,False,False,0.5,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,0.0,0.16666666666666669,False,False,True,False,False,False,False
False,False,False,True,True,False,False,False,0.4,True,True,False,False,True,False,False,True,False,True,False,False,True,True,True,0.0,0.0,True,False,False,False,True,False,False
False,False,False,False,True,False,False,False,0.4,False,True,False,True,True,True,False,True,False,True,False,False,True,True,False,0.0,0.0,False,False,False,False,True,False,False
False,False,False,False,True,False,False,False,0.4,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,0.0,0.16666666666666669,False,False,False,False,True,False,False
True,False,True,False,True,False,False,False,0.4,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,0.0,0.0,False,False,False,True,False,False,False
False,False,False,False,True,False,False,False,0.38,True,True,False,True,False,False,False,True,True,False,False,False,True,True,False,0.0,0.0,False,False,False,True,False,False,False
True,False,False,False,True,False,False,False,0.36,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,0.5263157894736842,0.0,False,False,False,True,False,False,False
False,False,False,False,True,False,False,False,0.36,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,0.0,0.0,False,False,False,True,False,False,False
False,False,False,False,True,False,False,False,0.33,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,0.0,0.06666666666666667,False,False,False,False,True,False,False
True,True,True,True,True,False,False,False,0.31,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,0.0,0.043333333333333335,False,False,False,True,False,False,False
True,True,True,True,True,False,False,False,0.31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.043333333333333335,False,False,False,False,True,False,False
False,False,False,False,True,False,False,False,0.3,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,0.10526315789473684,0.25,False,False,False,False,True,False,False
False,False,True,True,True,False,False,False,0.3,False,True,False,True,False,False,False,True,True,True,False,False,True,True,True,0.2631578947368421,0.0,False,False,False,True,False,False,False
